TRADE ID,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
426,FRA,BOP,TOT,PC_GDP,A,2004,0.5376469,
427,FRA,BOP,TOT,PC_GDP,A,2005,0.1054045,
428,FRA,BOP,TOT,PC_GDP,A,2006,0.2505566,
429,FRA,BOP,TOT,PC_GDP,A,2007,-0.09621468,
430,FRA,BOP,TOT,PC_GDP,A,2008,-0.6961095,
431,FRA,BOP,TOT,PC_GDP,A,2009,-0.5504132,
432,FRA,BOP,TOT,PC_GDP,A,2010,-0.6337227,
433,FRA,BOP,TOT,PC_GDP,A,2011,-0.8642545,
434,FRA,BOP,TOT,PC_GDP,A,2012,-0.96521,
435,FRA,BOP,TOT,PC_GDP,A,2013,-0.5091548,
436,FRA,BOP,TOT,PC_GDP,A,2014,-0.9570556,
437,FRA,BOP,TOT,PC_GDP,A,2015,-0.3653724,
438,FRA,BOP,TOT,PC_GDP,A,2016,-0.4866222,
439,FRA,BOP,TOT,PC_GDP,A,2017,-0.7179118,
440,FRA,BOP,TOT,PC_GDP,A,2018,-0.6444234,
441,DEU,BOP,TOT,MLN_USD,A,1991,-26586.56,
442,DEU,BOP,TOT,MLN_USD,A,1992,-25222.5,
443,DEU,BOP,TOT,MLN_USD,A,1993,-21468.71,
444,DEU,BOP,TOT,MLN_USD,A,1994,-33067.47,
445,DEU,BOP,TOT,MLN_USD,A,1995,-32210.08,
446,DEU,BOP,TOT,MLN_USD,A,1996,-16882.08,
447,DEU,BOP,TOT,MLN_USD,A,1997,-11276.07,
448,DEU,BOP,TOT,MLN_USD,A,1998,-15912.33,B
449,DEU,BOP,TOT,MLN_USD,A,1999,-31211.55,
450,DEU,BOP,TOT,MLN_USD,A,2000,-34234.76,
451,DEU,BOP,TOT,MLN_USD,A,2001,-7161.721,
452,DEU,BOP,TOT,MLN_USD,A,2002,39163.48,
453,DEU,BOP,TOT,MLN_USD,A,2003,35322.3,
454,DEU,BOP,TOT,MLN_USD,A,2004,127067.7,
455,DEU,BOP,TOT,MLN_USD,A,2005,132910,
456,DEU,BOP,TOT,MLN_USD,A,2006,172804.7,
457,DEU,BOP,TOT,MLN_USD,A,2007,234765.8,
458,DEU,BOP,TOT,MLN_USD,A,2008,211928,
459,DEU,BOP,TOT,MLN_USD,A,2009,198311.9,
460,DEU,BOP,TOT,MLN_USD,A,2010,195082.8,
461,DEU,BOP,TOT,MLN_USD,A,2011,232688.5,
462,DEU,BOP,TOT,MLN_USD,A,2012,251552,
463,DEU,BOP,TOT,MLN_USD,A,2013,244621.8,
464,DEU,BOP,TOT,MLN_USD,A,2014,279603.8,
465,DEU,BOP,TOT,MLN_USD,A,2015,288334.9,
466,DEU,BOP,TOT,MLN_USD,A,2016,293592.2,
467,DEU,BOP,TOT,MLN_USD,A,2017,295221.4,
468,DEU,BOP,TOT,MLN_USD,A,2018,289186.7,
469,DEU,BOP,TOT,PC_GDP,A,1991,-1.423206,
470,DEU,BOP,TOT,PC_GDP,A,1992,-1.182853,
471,DEU,BOP,TOT,PC_GDP,A,1993,-1.034719,
472,DEU,BOP,TOT,PC_GDP,A,1994,-1.496735,
473,DEU,BOP,TOT,PC_GDP,A,1995,-1.244836,
474,DEU,BOP,TOT,PC_GDP,A,1996,-0.6757189,
475,DEU,BOP,TOT,PC_GDP,A,1997,-0.514092,
476,DEU,BOP,TOT,PC_GDP,A,1998,-0.7109334,
477,DEU,BOP,TOT,PC_GDP,A,1999,-1.425554,
478,DEU,BOP,TOT,PC_GDP,A,2000,-1.759262,
479,DEU,BOP,TOT,PC_GDP,A,2001,-0.3709619,
480,DEU,BOP,TOT,PC_GDP,A,2002,1.885249,
481,DEU,BOP,TOT,PC_GDP,A,2003,1.408332,
482,DEU,BOP,TOT,PC_GDP,A,2004,4.535045,
483,DEU,BOP,TOT,PC_GDP,A,2005,4.682854,
484,DEU,BOP,TOT,PC_GDP,A,2006,5.763702,
485,DEU,BOP,TOT,PC_GDP,A,2007,6.85595,
486,DEU,BOP,TOT,PC_GDP,A,2008,5.693276,
487,DEU,BOP,TOT,PC_GDP,A,2009,5.835584,
488,DEU,BOP,TOT,PC_GDP,A,2010,5.756715,
489,DEU,BOP,TOT,PC_GDP,A,2011,6.222353,
490,DEU,BOP,TOT,PC_GDP,A,2012,7.127742,
491,DEU,BOP,TOT,PC_GDP,A,2013,6.544014,
492,DEU,BOP,TOT,PC_GDP,A,2014,7.18602,
493,DEU,BOP,TOT,PC_GDP,A,2015,8.584726,
494,DEU,BOP,TOT,PC_GDP,A,2016,8.487255,
495,DEU,BOP,TOT,PC_GDP,A,2017,8.060616,
496,DEU,BOP,TOT,PC_GDP,A,2018,7.319018,
497,GRC,BOP,TOT,MLN_USD,A,2002,-10522.45,
498,GRC,BOP,TOT,MLN_USD,A,2003,-17080.46,
499,GRC,BOP,TOT,MLN_USD,A,2004,-18557.22,
500,GRC,BOP,TOT,MLN_USD,A,2005,-21965.66,
501,GRC,BOP,TOT,MLN_USD,A,2006,-31409.67,
502,GRC,BOP,TOT,MLN_USD,A,2007,-48380.16,
503,GRC,BOP,TOT,MLN_USD,A,2008,-53467.75,
504,GRC,BOP,TOT,MLN_USD,A,2009,-40741.85,
505,GRC,BOP,TOT,MLN_USD,A,2010,-29999.6,
506,GRC,BOP,TOT,MLN_USD,A,2011,-24792.86,
507,GRC,BOP,TOT,MLN_USD,A,2012,-8562.914,
508,GRC,BOP,TOT,MLN_USD,A,2013,-3435.561,
509,GRC,BOP,TOT,MLN_USD,A,2014,-1751.371,
510,GRC,BOP,TOT,MLN_USD,A,2015,-1594.095,
511,GRC,BOP,TOT,MLN_USD,A,2016,-3372.844,
512,GRC,BOP,TOT,MLN_USD,A,2017,-3839.446,
513,GRC,BOP,TOT,MLN_USD,A,2018,-6173.55,
514,GRC,BOP,TOT,PC_GDP,A,2002,-6.830385,
515,GRC,BOP,TOT,PC_GDP,A,2003,-8.450858,
516,GRC,BOP,TOT,PC_GDP,A,2004,-7.710263,
517,GRC,BOP,TOT,PC_GDP,A,2005,-8.870605,
518,GRC,BOP,TOT,PC_GDP,A,2006,-11.48619,
519,GRC,BOP,TOT,PC_GDP,A,2007,-15.18772,
520,GRC,BOP,TOT,PC_GDP,A,2008,-15.11258,
521,GRC,BOP,TOT,PC_GDP,A,2009,-12.34601,
522,GRC,BOP,TOT,PC_GDP,A,2010,-10.02117,
523,GRC,BOP,TOT,PC_GDP,A,2011,-8.612326,
524,GRC,BOP,TOT,PC_GDP,A,2012,-3.484238,
525,GRC,BOP,TOT,PC_GDP,A,2013,-1.432571,
526,GRC,BOP,TOT,PC_GDP,A,2014,-0.7388481,
527,GRC,BOP,TOT,PC_GDP,A,2015,-0.8106811,
528,GRC,BOP,TOT,PC_GDP,A,2016,-1.728163,
529,GRC,BOP,TOT,PC_GDP,A,2017,-1.889938,
530,GRC,BOP,TOT,PC_GDP,A,2018,-2.831952,
531,HUN,BOP,TOT,MLN_USD,A,1995,-1572.666,
532,HUN,BOP,TOT,MLN_USD,A,1996,-1847.669,
533,HUN,BOP,TOT,MLN_USD,A,1997,-2085.109,
534,HUN,BOP,TOT,MLN_USD,A,1998,-3714.391,B
535,HUN,BOP,TOT,MLN_USD,A,1999,-4096.157,
536,HUN,BOP,TOT,MLN_USD,A,2000,-4187.676,
537,HUN,BOP,TOT,MLN_USD,A,2001,-3298.642,
538,HUN,BOP,TOT,MLN_USD,A,2002,-4301.244,
539,HUN,BOP,TOT,MLN_USD,A,2003,-7020.553,
540,HUN,BOP,TOT,MLN_USD,A,2004,-9461.244,
541,HUN,BOP,TOT,MLN_USD,A,2005,-8126.479,
542,HUN,BOP,TOT,MLN_USD,A,2006,-8416.012,
543,HUN,BOP,TOT,MLN_USD,A,2007,-10172.74,
544,HUN,BOP,TOT,MLN_USD,A,2008,-11155.93,
545,HUN,BOP,TOT,MLN_USD,A,2009,-954.1465,
546,HUN,BOP,TOT,MLN_USD,A,2010,392.1499,
547,HUN,BOP,TOT,MLN_USD,A,2011,835.3893,
548,HUN,BOP,TOT,MLN_USD,A,2012,2032.781,
549,HUN,BOP,TOT,MLN_USD,A,2013,4680.507,
550,HUN,BOP,TOT,MLN_USD,A,2014,1651.087,
551,HUN,BOP,TOT,MLN_USD,A,2015,2906.703,
552,HUN,BOP,TOT,MLN_USD,A,2016,5825.215,
553,HUN,BOP,TOT,MLN_USD,A,2017,3199.167,
554,HUN,BOP,TOT,MLN_USD,A,2018,-804.8177,
555,HUN,BOP,TOT,PC_GDP,A,1995,-3.57941,
556,HUN,BOP,TOT,PC_GDP,A,1996,-3.893692,
557,HUN,BOP,TOT,PC_GDP,A,1997,-4.412882,
558,HUN,BOP,TOT,PC_GDP,A,1998,-7.60816,
559,HUN,BOP,TOT,PC_GDP,A,1999,-8.348432,
560,HUN,BOP,TOT,PC_GDP,A,2000,-8.81214,
561,HUN,BOP,TOT,PC_GDP,A,2001,-6.165281,
562,HUN,BOP,TOT,PC_GDP,A,2002,-6.333252,
563,HUN,BOP,TOT,PC_GDP,A,2003,-8.225795,
564,HUN,BOP,TOT,PC_GDP,A,2004,-9.090037,
565,HUN,BOP,TOT,PC_GDP,A,2005,-7.19436,
566,HUN,BOP,TOT,PC_GDP,A,2006,-7.276125,
567,HUN,BOP,TOT,PC_GDP,A,2007,-7.263124,
568,HUN,BOP,TOT,PC_GDP,A,2008,-7.075651,
569,HUN,BOP,TOT,PC_GDP,A,2009,-0.729655,
570,HUN,BOP,TOT,PC_GDP,A,2010,0.2893001,
571,HUN,BOP,TOT,PC_GDP,A,2011,0.5737998,
572,HUN,BOP,TOT,PC_GDP,A,2012,1.577991,
573,HUN,BOP,TOT,PC_GDP,A,2013,3.443474,
574,HUN,BOP,TOT,PC_GDP,A,2014,1.157179,
575,HUN,BOP,TOT,PC_GDP,A,2015,2.322701,
576,HUN,BOP,TOT,PC_GDP,A,2016,4.564367,
577,HUN,BOP,TOT,PC_GDP,A,2017,2.263676,
578,HUN,BOP,TOT,PC_GDP,A,2018,-0.4903269,
579,ISL,BOP,TOT,MLN_USD,A,1995,13.27858,
580,ISL,BOP,TOT,MLN_USD,A,1996,-181.9575,
581,ISL,BOP,TOT,MLN_USD,A,1997,-178.1898,
582,ISL,BOP,TOT,MLN_USD,A,1998,-610.6727,
583,ISL,BOP,TOT,MLN_USD,A,1999,-638.6888,
584,ISL,BOP,TOT,MLN_USD,A,2000,-918.6055,
585,ISL,BOP,TOT,MLN_USD,A,2001,-350.7804,
586,ISL,BOP,TOT,MLN_USD,A,2002,105.3115,
587,ISL,BOP,TOT,MLN_USD,A,2003,-559.0452,
588,ISL,BOP,TOT,MLN_USD,A,2004,-1348.883,
589,ISL,BOP,TOT,MLN_USD,A,2005,-2656.199,
590,ISL,BOP,TOT,MLN_USD,A,2006,-3986.408,
591,ISL,BOP,TOT,MLN_USD,A,2007,-2976.538,
592,ISL,BOP,TOT,MLN_USD,A,2008,-3988.438,
593,ISL,BOP,TOT,MLN_USD,A,2009,-1240.563,
594,ISL,BOP,TOT,MLN_USD,A,2010,-874.9188,
595,ISL,BOP,TOT,MLN_USD,A,2011,-772.3985,
596,ISL,BOP,TOT,MLN_USD,A,2012,-562.1323,
597,ISL,BOP,TOT,MLN_USD,A,2013,925.0258,
598,ISL,BOP,TOT,MLN_USD,A,2014,697.8181,
599,ISL,BOP,TOT,MLN_USD,A,2015,895.6672,
600,ISL,BOP,TOT,MLN_USD,A,2016,1560.271,
601,ISL,BOP,TOT,MLN_USD,A,2017,924.1792,
602,ISL,BOP,TOT,MLN_USD,A,2018,730.6042,
603,ISL,BOP,TOT,PC_GDP,A,1995,0.193198,
604,ISL,BOP,TOT,PC_GDP,A,1996,-2.454594,
605,ISL,BOP,TOT,PC_GDP,A,1997,-2.348123,
606,ISL,BOP,TOT,PC_GDP,A,1998,-7.38801,
607,ISL,BOP,TOT,PC_GDP,A,1999,-7.156776,
608,ISL,BOP,TOT,PC_GDP,A,2000,-10.20383,
609,ISL,BOP,TOT,PC_GDP,A,2001,-4.636588,
610,ISL,BOP,TOT,PC_GDP,A,2002,1.111228,
611,ISL,BOP,TOT,PC_GDP,A,2003,-4.899384,
612,ISL,BOP,TOT,PC_GDP,A,2004,-9.674216,
613,ISL,BOP,TOT,PC_GDP,A,2005,-15.66819,
614,ISL,BOP,TOT,PC_GDP,A,2006,-22.95191,
615,ISL,BOP,TOT,PC_GDP,A,2007,-13.92128,
616,ISL,BOP,TOT,PC_GDP,A,2008,-22.61247,
617,ISL,BOP,TOT,PC_GDP,A,2009,-9.639275,
618,ISL,BOP,TOT,PC_GDP,A,2010,-6.315185,
619,ISL,BOP,TOT,PC_GDP,A,2011,-5.134399,
620,ISL,BOP,TOT,PC_GDP,A,2012,-3.910522,
621,ISL,BOP,TOT,PC_GDP,A,2013,5.725655,
622,ISL,BOP,TOT,PC_GDP,A,2014,3.815798,
623,ISL,BOP,TOT,PC_GDP,A,2015,5.132592,
624,ISL,BOP,TOT,PC_GDP,A,2016,7.498817,
625,ISL,BOP,TOT,PC_GDP,A,2017,3.786305,
626,ISL,BOP,TOT,PC_GDP,A,2018,2.809168,
627,IRL,BOP,TOT,MLN_USD,A,2002,316.7572,
628,IRL,BOP,TOT,MLN_USD,A,2003,810.0201,
629,IRL,BOP,TOT,MLN_USD,A,2004,-190.0947,
630,IRL,BOP,TOT,MLN_USD,A,2005,-7492.486,
631,IRL,BOP,TOT,MLN_USD,A,2006,-12425.17,
632,IRL,BOP,TOT,MLN_USD,A,2007,-17564.07,
633,IRL,BOP,TOT,MLN_USD,A,2008,-17121.79,
634,IRL,BOP,TOT,MLN_USD,A,2009,-10982.35,
635,IRL,BOP,TOT,MLN_USD,A,2010,-2661.833,
636,IRL,BOP,TOT,MLN_USD,A,2011,-3905.675,
637,IRL,BOP,TOT,MLN_USD,A,2012,-7625.903,
638,IRL,BOP,TOT,MLN_USD,A,2013,3698.405,
639,IRL,BOP,TOT,MLN_USD,A,2014,2779.638,
640,IRL,BOP,TOT,MLN_USD,A,2015,12819.32,
641,IRL,BOP,TOT,MLN_USD,A,2016,-12575.73,
642,IRL,BOP,TOT,MLN_USD,A,2017,1643.544,
643,IRL,BOP,TOT,MLN_USD,A,2018,34217.12,
644,IRL,BOP,TOT,PC_GDP,A,2002,0.2472065,
645,IRL,BOP,TOT,PC_GDP,A,2003,0.4925945,
646,IRL,BOP,TOT,PC_GDP,A,2004,-0.0979866,
647,IRL,BOP,TOT,PC_GDP,A,2005,-3.542339,
648,IRL,BOP,TOT,PC_GDP,A,2006,-5.351046,
649,IRL,BOP,TOT,PC_GDP,A,2007,-6.50617,
650,IRL,BOP,TOT,PC_GDP,A,2008,-6.236917,
651,IRL,BOP,TOT,PC_GDP,A,2009,-4.64731,
652,IRL,BOP,TOT,PC_GDP,A,2010,-1.198219,
653,IRL,BOP,TOT,PC_GDP,A,2011,-1.644237,
654,IRL,BOP,TOT,PC_GDP,A,2012,-3.388047,
655,IRL,BOP,TOT,PC_GDP,A,2013,1.550696,
656,IRL,BOP,TOT,PC_GDP,A,2014,1.075361,
657,IRL,BOP,TOT,PC_GDP,A,2015,4.396701,
658,IRL,BOP,TOT,PC_GDP,A,2016,-4.185751,
659,IRL,BOP,TOT,PC_GDP,A,2017,0.4906929,
660,IRL,BOP,TOT,PC_GDP,A,2018,8.947402,
661,ITA,BOP,TOT,MLN_USD,A,1995,28096.12,
662,ITA,BOP,TOT,MLN_USD,A,1996,43202.8,
663,ITA,BOP,TOT,MLN_USD,A,1997,36694.22,
664,ITA,BOP,TOT,MLN_USD,A,1998,26087.42,B
665,ITA,BOP,TOT,MLN_USD,A,1999,10032.36,
666,ITA,BOP,TOT,MLN_USD,A,2000,-3119.54,
667,ITA,BOP,TOT,MLN_USD,A,2001,1805.431,
668,ITA,BOP,TOT,MLN_USD,A,2002,-6335.144,
669,ITA,BOP,TOT,MLN_USD,A,2003,-12406.75,
670,ITA,BOP,TOT,MLN_USD,A,2004,-8693.415,
671,ITA,BOP,TOT,MLN_USD,A,2005,-16397.81,
672,ITA,BOP,TOT,MLN_USD,A,2006,-28765.01,
673,ITA,BOP,TOT,MLN_USD,A,2007,-30226.48,
674,ITA,BOP,TOT,MLN_USD,A,2008,-66908.16,
675,ITA,BOP,TOT,MLN_USD,A,2009,-41305.89,
676,ITA,BOP,TOT,MLN_USD,A,2010,-70309.85,
677,ITA,BOP,TOT,MLN_USD,A,2011,-64764.56,
678,ITA,BOP,TOT,MLN_USD,A,2012,-4814.872,
679,ITA,BOP,TOT,MLN_USD,A,2013,23732.98,
680,ITA,BOP,TOT,MLN_USD,A,2014,41005.97,
681,ITA,BOP,TOT,MLN_USD,A,2015,26099.02,
682,ITA,BOP,TOT,MLN_USD,A,2016,48651.88,
683,ITA,BOP,TOT,MLN_USD,A,2017,52406.29,
684,ITA,BOP,TOT,MLN_USD,A,2018,54256.66,
685,ITA,BOP,TOT,PC_GDP,A,1995,2.38377,
686,ITA,BOP,TOT,PC_GDP,A,1996,3.291637,
687,ITA,BOP,TOT,PC_GDP,A,1997,2.95298,
688,ITA,BOP,TOT,PC_GDP,A,1998,2.056886,
689,ITA,BOP,TOT,PC_GDP,A,1999,0.8077232,
690,ITA,BOP,TOT,PC_GDP,A,2000,-0.2678336,
691,ITA,BOP,TOT,PC_GDP,A,2001,0.1533903,
692,ITA,BOP,TOT,PC_GDP,A,2002,-0.4930374,
693,ITA,BOP,TOT,PC_GDP,A,2003,-0.7917687,
694,ITA,BOP,TOT,PC_GDP,A,2004,-0.4790598,
695,ITA,BOP,TOT,PC_GDP,A,2005,-0.8824904,
696,ITA,BOP,TOT,PC_GDP,A,2006,-1.478455,
697,ITA,BOP,TOT,PC_GDP,A,2007,-1.362034,
698,ITA,BOP,TOT,PC_GDP,A,2008,-2.807848,
699,ITA,BOP,TOT,PC_GDP,A,2009,-1.886142,
700,ITA,BOP,TOT,PC_GDP,A,2010,-3.293311,
701,ITA,BOP,TOT,PC_GDP,A,2011,-2.823807,
702,ITA,BOP,TOT,PC_GDP,A,2012,-0.2283107,
703,ITA,BOP,TOT,PC_GDP,A,2013,1.107696,
704,ITA,BOP,TOT,PC_GDP,A,2014,1.89698,
705,ITA,BOP,TOT,PC_GDP,A,2015,1.420728,
706,ITA,BOP,TOT,PC_GDP,A,2016,2.592837,
707,ITA,BOP,TOT,PC_GDP,A,2017,2.672293,
708,ITA,BOP,TOT,PC_GDP,A,2018,2.60466,
709,JPN,BOP,TOT,MLN_USD,A,1996,69362.01,
710,JPN,BOP,TOT,MLN_USD,A,1997,95100.69,
711,JPN,BOP,TOT,MLN_USD,A,1998,115442.4,
712,JPN,BOP,TOT,MLN_USD,A,1999,115173.4,
713,JPN,BOP,TOT,MLN_USD,A,2000,130467.4,
714,JPN,BOP,TOT,MLN_USD,A,2001,87117.89,
715,JPN,BOP,TOT,MLN_USD,A,2002,108716.3,
716,JPN,BOP,TOT,MLN_USD,A,2003,139379.1,
717,JPN,BOP,TOT,MLN_USD,A,2004,182023.2,
718,JPN,BOP,TOT,MLN_USD,A,2005,170496.8,
719,JPN,BOP,TOT,MLN_USD,A,2006,175850.6,
720,JPN,BOP,TOT,MLN_USD,A,2007,212952.4,
721,JPN,BOP,TOT,MLN_USD,A,2008,142000.4,
722,JPN,BOP,TOT,MLN_USD,A,2009,146511,
723,JPN,BOP,TOT,MLN_USD,A,2010,221326.6,
724,JPN,BOP,TOT,MLN_USD,A,2011,128428.4,
725,JPN,BOP,TOT,MLN_USD,A,2012,62152.26,
726,JPN,BOP,TOT,MLN_USD,A,2013,46394.94,
727,JPN,BOP,TOT,MLN_USD,A,2014,36868.55,
728,JPN,BOP,TOT,MLN_USD,A,2015,136962.5,
729,JPN,BOP,TOT,MLN_USD,A,2016,193651.3,
730,JPN,BOP,TOT,MLN_USD,A,2017,204570.1,
731,JPN,BOP,TOT,MLN_USD,A,2018,175664,
732,JPN,BOP,TOT,PC_GDP,A,1996,1.435966,
733,JPN,BOP,TOT,PC_GDP,A,1997,2.157554,
734,JPN,BOP,TOT,PC_GDP,A,1998,2.854129,
735,JPN,BOP,TOT,PC_GDP,A,1999,2.511078,
736,JPN,BOP,TOT,PC_GDP,A,2000,2.66786,
737,JPN,BOP,TOT,PC_GDP,A,2001,2.021291,
738,JPN,BOP,TOT,PC_GDP,A,2002,2.639113,
739,JPN,BOP,TOT,PC_GDP,A,2003,3.120246,
740,JPN,BOP,TOT,PC_GDP,A,2004,3.779357,
741,JPN,BOP,TOT,PC_GDP,A,2005,3.582954,
742,JPN,BOP,TOT,PC_GDP,A,2006,3.884659,
743,JPN,BOP,TOT,PC_GDP,A,2007,4.712496,
744,JPN,BOP,TOT,PC_GDP,A,2008,2.8243,
745,JPN,BOP,TOT,PC_GDP,A,2009,2.783946,
746,JPN,BOP,TOT,PC_GDP,A,2010,3.868869,
747,JPN,BOP,TOT,PC_GDP,A,2011,2.088636,
748,JPN,BOP,TOT,PC_GDP,A,2012,1.001318,
749,JPN,BOP,TOT,PC_GDP,A,2013,0.9001095,
750,JPN,BOP,TOT,PC_GDP,A,2014,0.7937827,
751,JPN,BOP,TOT,PC_GDP,A,2015,3.119687,
752,JPN,BOP,TOT,PC_GDP,A,2016,3.929644,
753,JPN,BOP,TOT,PC_GDP,A,2017,4.202499,
754,JPN,BOP,TOT,PC_GDP,A,2018,3.539134,
755,KOR,BOP,TOT,MLN_USD,A,1980,-6895.5,
756,KOR,BOP,TOT,MLN_USD,A,1981,-6487.5,
757,KOR,BOP,TOT,MLN_USD,A,1982,-5631.2,
758,KOR,BOP,TOT,MLN_USD,A,1983,-3592.9,
759,KOR,BOP,TOT,MLN_USD,A,1984,-1847.3,
760,KOR,BOP,TOT,MLN_USD,A,1985,-2178.4,
761,KOR,BOP,TOT,MLN_USD,A,1986,2606.8,
762,KOR,BOP,TOT,MLN_USD,A,1987,8631.7,
763,KOR,BOP,TOT,MLN_USD,A,1988,12758.2,
764,KOR,BOP,TOT,MLN_USD,A,1989,3766.5,
765,KOR,BOP,TOT,MLN_USD,A,1990,-2804.4,
766,KOR,BOP,TOT,MLN_USD,A,1991,-8033.5,
767,KOR,BOP,TOT,MLN_USD,A,1992,-2901.7,
768,KOR,BOP,TOT,MLN_USD,A,1993,1688.2,
769,KOR,BOP,TOT,MLN_USD,A,1994,-4793.6,
770,KOR,BOP,TOT,MLN_USD,A,1995,-10229.7,
771,KOR,BOP,TOT,MLN_USD,A,1996,-24461.2,
772,KOR,BOP,TOT,MLN_USD,A,1997,-10811.2,
773,KOR,BOP,TOT,MLN_USD,A,1998,40112.8,
774,KOR,BOP,TOT,MLN_USD,A,1999,21785,
775,KOR,BOP,TOT,MLN_USD,A,2000,10180.5,
776,KOR,BOP,TOT,MLN_USD,A,2001,2164.4,
777,KOR,BOP,TOT,MLN_USD,A,2002,4066.2,
778,KOR,BOP,TOT,MLN_USD,A,2003,11308.8,
779,KOR,BOP,TOT,MLN_USD,A,2004,29290,
780,KOR,BOP,TOT,MLN_USD,A,2005,12209.5,
781,KOR,BOP,TOT,MLN_USD,A,2006,2095.2,
782,KOR,BOP,TOT,MLN_USD,A,2007,10472.7,
783,KOR,BOP,TOT,MLN_USD,A,2008,1753,
784,KOR,BOP,TOT,MLN_USD,A,2009,33087.1,
785,KOR,BOP,TOT,MLN_USD,A,2010,27951.1,
786,KOR,BOP,TOT,MLN_USD,A,2011,16637.9,
787,KOR,BOP,TOT,MLN_USD,A,2012,48791.4,
788,KOR,BOP,TOT,MLN_USD,A,2013,77259.7,
789,KOR,BOP,TOT,MLN_USD,A,2014,83030.1,
790,KOR,BOP,TOT,MLN_USD,A,2015,105117.9,
791,KOR,BOP,TOT,MLN_USD,A,2016,97923.5,
792,KOR,BOP,TOT,MLN_USD,A,2017,75230.4,
793,KOR,BOP,TOT,MLN_USD,A,2018,76408.7,
794,KOR,BOP,TOT,PC_GDP,A,2000,1.757827,
795,KOR,BOP,TOT,PC_GDP,A,2001,0.4069151,
796,KOR,BOP,TOT,PC_GDP,A,2002,0.6672551,
797,KOR,BOP,TOT,PC_GDP,A,2003,1.559232,
798,KOR,BOP,TOT,PC_GDP,A,2004,3.710172,
799,KOR,BOP,TOT,PC_GDP,A,2005,1.315444,
800,KOR,BOP,TOT,PC_GDP,A,2006,0.1783038,
801,KOR,BOP,TOT,PC_GDP,A,2007,0.8931475,
802,KOR,BOP,TOT,PC_GDP,A,2008,0.4275194,
803,KOR,BOP,TOT,PC_GDP,A,2009,3.634641,
804,KOR,BOP,TOT,PC_GDP,A,2010,2.460551,
805,KOR,BOP,TOT,PC_GDP,A,2011,1.316591,
806,KOR,BOP,TOT,PC_GDP,A,2012,3.772844,
807,KOR,BOP,TOT,PC_GDP,A,2013,5.635761,
808,KOR,BOP,TOT,PC_GDP,A,2014,5.593202,
809,KOR,BOP,TOT,PC_GDP,A,2015,7.170993,
810,KOR,BOP,TOT,PC_GDP,A,2016,6.563135,
811,KOR,BOP,TOT,PC_GDP,A,2017,4.628749,
812,KOR,BOP,TOT,PC_GDP,A,2018,4.441752,
813,LUX,BOP,TOT,MLN_USD,A,1995,2396.416,
814,LUX,BOP,TOT,MLN_USD,A,1996,2242.331,
815,LUX,BOP,TOT,MLN_USD,A,1997,1935.41,
816,LUX,BOP,TOT,MLN_USD,A,1998,1792.854,B
817,LUX,BOP,TOT,MLN_USD,A,1999,1771.219,
818,LUX,BOP,TOT,MLN_USD,A,2000,2680.684,
819,LUX,BOP,TOT,MLN_USD,A,2001,1769.877,
820,LUX,BOP,TOT,MLN_USD,A,2002,2210.043,
821,LUX,BOP,TOT,MLN_USD,A,2003,1918.29,
822,LUX,BOP,TOT,MLN_USD,A,2004,4097.596,
823,LUX,BOP,TOT,MLN_USD,A,2005,4101.318,
824,LUX,BOP,TOT,MLN_USD,A,2006,4202.349,
825,LUX,BOP,TOT,MLN_USD,A,2007,4952.871,
826,LUX,BOP,TOT,MLN_USD,A,2008,4225.255,
827,LUX,BOP,TOT,MLN_USD,A,2009,3702.415,
828,LUX,BOP,TOT,MLN_USD,A,2010,3548.14,
829,LUX,BOP,TOT,MLN_USD,A,2011,3630.631,
830,LUX,BOP,TOT,MLN_USD,A,2012,3200.489,
831,LUX,BOP,TOT,MLN_USD,A,2013,3343.964,
832,LUX,BOP,TOT,MLN_USD,A,2014,3409.867,
833,LUX,BOP,TOT,MLN_USD,A,2015,2929.719,
834,LUX,BOP,TOT,MLN_USD,A,2016,3002.384,
835,LUX,BOP,TOT,MLN_USD,A,2017,3140.545,
836,LUX,BOP,TOT,MLN_USD,A,2018,3383.592,
837,LUX,BOP,TOT,PC_GDP,A,1995,11.14632,
838,LUX,BOP,TOT,PC_GDP,A,1996,10.26814,
839,LUX,BOP,TOT,PC_GDP,A,1997,9.796189,
840,LUX,BOP,TOT,PC_GDP,A,1998,8.904725,
841,LUX,BOP,TOT,PC_GDP,A,1999,7.85583,
842,LUX,BOP,TOT,PC_GDP,A,2000,12.64179,
843,LUX,BOP,TOT,PC_GDP,A,2001,8.276127,
844,LUX,BOP,TOT,PC_GDP,A,2002,9.318989,
845,LUX,BOP,TOT,PC_GDP,A,2003,6.385029,
846,LUX,BOP,TOT,PC_GDP,A,2004,11.7927,
847,LUX,BOP,TOT,PC_GDP,A,2005,10.95521,
848,LUX,BOP,TOT,PC_GDP,A,2006,9.916351,
849,LUX,BOP,TOT,PC_GDP,A,2007,9.718527,
850,LUX,BOP,TOT,PC_GDP,A,2008,7.489878,
851,LUX,BOP,TOT,PC_GDP,A,2009,7.370684,
852,LUX,BOP,TOT,PC_GDP,A,2010,7.035191,
853,LUX,BOP,TOT,PC_GDP,A,2011,6.062172,
